index,index,lat,longi,x,y,z
119,120,28.5144728,76.9716124,-8.575824737548828,-5.228686332702637,-38.2320556640625
120,121,28.5144728,76.9716124,5.093442916870117,-1.994768142700195,16.90171241760254
121,122,28.5144728,76.9716124,4.411617279052734,7.06572151184082,29.10126495361328
122,123,28.5144728,76.9716124,-1.618421554565429,0.705812454223632,4.4745731353759775
123,124,28.5144728,76.9716124,-1.618421554565429,0.705812454223632,4.4745731353759775
124,125,28.514472,76.9716117,-1.044444561004638,-0.15129256248474102,-0.48086929321289
125,126,28.514472,76.9716117,-1.044444561004638,-0.15129256248474102,-0.48086929321289
126,127,28.514472,76.9716117,-2.240460395812988,-1.477210998535156,0.8420910835266111
127,128,28.514472,76.9716117,-0.8542159795761101,-0.8123817443847651,-1.727924823760986
128,129,28.514472,76.9716117,-0.8542159795761101,-0.8123817443847651,-1.727924823760986
129,130,28.514472,76.9716117,-0.40331208705902105,-0.672109842300415,1.688692092895507
130,131,28.5144715,76.9716114,0.369964390993118,-1.120319843292236,0.5946245193481441
131,132,28.5144715,76.9716114,0.420810580253601,-0.43390905857086104,0.983821868896484
132,133,28.5144715,76.9716114,11.30322551727295,-1.109913110733032,44.765567779541016
133,134,28.5144715,76.9716114,11.30322551727295,-1.109913110733032,44.765567779541016
134,135,28.5144715,76.9716114,0.361164093017578,-0.154698848724365,-1.7008061408996582
135,136,28.5144715,76.9716114,-3.62602949142456,-0.578962862491607,1.284241676330566
136,137,28.5144715,76.9716114,-3.62602949142456,-0.578962862491607,1.284241676330566
137,138,28.5144715,76.9716114,0.460798501968383,-0.6432865262031551,1.164948463439941
138,139,28.5144715,76.9716114,0.460798501968383,-0.6432865262031551,1.164948463439941
139,140,28.5144715,76.9716114,-0.5132427811622621,-0.188912540674209,5.210803508758545
140,141,28.5144715,76.9716114,0.16243839263916002,-0.040931854397058,0.9796562194824211
141,142,28.5144715,76.9716114,-0.009696215391159,0.041644014418125,-0.020404815673828
142,143,28.5144715,76.9716114,-0.03826367855072,-0.052904084324836,-0.022823333740234
143,144,28.5144715,76.9716114,-0.011818826198577001,-0.001668825745582,0.01916217803955
144,145,28.5144715,76.9716114,0.014643877744674001,-0.004413825459778,-0.02009105682373
145,146,28.5144715,76.9716114,0.024704068899154,0.048637941479682006,-0.024045944213867
146,147,28.5144715,76.9716114,-0.036639153957366,0.005839861929416001,0.021825790405273
147,148,28.5144715,76.9716114,-0.039067834615707,-0.025502212345600003,0.0064687728881830005
148,149,28.5144715,76.9716114,-0.006732493638992001,-0.004404695238918,-0.014570236206054
149,150,28.5144715,76.9716114,-0.020351171493530003,-0.013392948545515001,-0.000640869140625
150,151,28.5144715,76.9716114,-0.018947184085845,-0.029994297772645003,-0.011630058288574
151,152,28.5144715,76.9716114,0.007836848497390001,-0.019078383222222002,0.020678520202636
152,153,28.5144715,76.9716114,0.005279541015625,0.017576441168785,-0.0013074874877920001
153,154,28.5144715,76.9716114,-0.014936566352844,-0.015641126781702,-0.024452209472656
154,155,28.5144715,76.9716114,0.027516126632690003,0.0037655048072330003,-0.0223970413208
155,156,28.5144715,76.9716114,-0.012406408786773002,-0.015385569073259001,0.011387825012207
156,157,28.5144715,76.9716114,0.004988193511962001,0.024638459086418003,-0.02565574645996
157,158,28.5144715,76.9716114,-0.023064553737640003,-0.022629773244261003,-0.010716438293457
158,159,28.5144715,76.9716114,0.023069918155670003,0.06367121636867501,-0.006082534790039
159,160,28.5144715,76.9716114,0.011497229337692,0.030917622148990003,0.016393661499023
160,161,28.5144715,76.9716114,-0.020398795604705002,-0.008751367218792001,-0.011848449707031
161,162,28.5144715,76.9716114,0.017433762550354,-0.0054799988865850005,-0.013882637023925
162,163,28.5144715,76.9716114,0.017433762550354,-0.0054799988865850005,-0.013882637023925
163,164,28.5144715,76.9716114,0.016229748725891002,0.008246169425547,0.020637512207031
